-1.954961114925340138e-01,6.092831833450574885e-01,6.506038169327624798e-01,-4.284693739081948255e-02,6.952671099584152303e-01,2.200608082692797840e+00,4.522298680857572140e-01,1.348374219347190373e+00,-1.459374259093083825e+00,1.985316578506982621e-01
6.867870829763472740e-01,3.906194300446705903e-01,2.707924514694728391e-01,8.859800210411347132e-01,3.122458830824228482e-01,5.417770304273566984e-01,5.632415671720824024e-01,5.283298917264677153e-01,8.848411236227909926e-01,2.489414343522047268e-01
8.525763961020771387e-02,9.928114993186306636e-01,8.748308969134024338e-01,3.470669602039082591e-01,1.743073953329992154e-01,4.930765066522165840e-01,3.302546226555728159e-01,4.014681384322515978e-01,3.432330471707338848e-01,9.463302295970132949e-01
6.816218645608341786e-01,6.106133933712224460e-01,3.208224877614335169e-01,8.898949466222175753e-01,3.750191751794806905e-03,9.269013145202151804e-01,8.741822368995817438e-01,9.988382542042116841e-01,2.322729493401877177e-01,5.941258308025314516e-01
6.887646575036903140e-01,4.494878370038757343e-02,5.216623662777930548e-02,9.316410855826871007e-01,3.803690003707201894e-01,7.462851782928938693e-01,7.332564983151277360e-01,7.384503203640883084e-01,7.725557330522044852e-01,4.213410580726736354e-01
1.276382766426752413e-01,6.967348667451297439e-01,2.391253081414630444e-01,5.442578706913525632e-01,5.529386520153292128e-01,7.301425977110902465e-01,7.691206406159156739e-02,8.961477850939076895e-01,3.053381900756575451e-01,4.170579112690275814e-01
4.259779046714731177e-01,6.562878788112409545e-01,9.166862959339608929e-01,3.933947367415525642e-01,8.063552273004763737e-01,7.230253004212331414e-01,8.857295700547007655e-01,6.920616064856698335e-01,6.959245091831174346e-01,6.765419446472343834e-01
7.404204238414527905e-01,9.421484279633955961e-01,2.458469629711339532e-01,5.192497837907136260e-01,6.033423607230790076e-01,3.278669615410499949e-01,6.002849302054885650e-01,4.005712151187443837e-01,8.308134174491510482e-02,2.730309647476689694e-01
2.643670035124044970e-01,4.225001786184500174e-01,8.965171028088568805e-01,6.919925801405296673e-01,6.857500890527139514e-01,4.644192794841186522e-01,5.487874482221154482e-01,5.294771188988904864e-01,3.121639764512788018e-01,9.694700537952486430e-01
2.346306476624238080e-02,7.477539049510091296e-01,6.981981766573540638e-01,5.234302358600241289e-01,1.933046919852056122e-01,9.419000339886608453e-01,8.348962005085713844e-01,2.896486713472610219e-01,4.847728853162734941e-01,3.826199157053361555e-01
4.501730145477232936e-01,9.764797843105574859e-01,3.648962849185621860e-02,6.969525026122946887e-01,5.468334415098947687e-01,1.153045473149700850e-01,6.692687335002566185e-01,9.334764788040980088e-01,1.471589595887632385e-01,2.211497110747718819e-01
7.343587096223885835e-01,1.534835458799768126e-01,3.658132888385248194e-01,5.122173974767508797e-01,9.137216374276833086e-01,2.770901988205854982e-01,7.810054063145687175e-01,3.023889723577003474e-01,1.937500267160742196e-01,7.759631626225678147e-01
5.306579113694711580e-01,3.185714537260120327e-02,5.941720301538596649e-01,7.561114708452125743e-01,3.318794588553745095e-01,1.050103814372523869e-01,4.846056603417920883e-01,8.149478356429102899e-01,8.552618421239309709e-01,2.964754149602927269e-01
4.716419682927602830e-01,5.944267882809951553e-01,2.645905493120337959e-01,8.779973500096659444e-01,9.486661623335612692e-01,2.599821359633323614e-01,4.158843879050477116e-02,4.238313924743472016e-01,5.811853170781143829e-01,1.574197087832613917e-01
5.939439332200890931e-01,7.410497790170507137e-01,9.948144609570705454e-02,6.348312449655578726e-01,2.218059085269442621e-01,3.631105265855483766e-01,6.207924000472959669e-01,9.855012998022970594e-01,6.548062640677587698e-01,1.383171422519972882e-01
5.491134475236231216e-01,2.015391851277330004e-01,7.042051736585529520e-01,6.130075373922131421e-01,4.933721459506080209e-01,9.874930163467693367e-02,5.730285354982144197e-01,8.986451643783089915e-01,1.598757089913116214e-01,3.229166434693722110e-01
8.494410403467119730e-01,2.072138536836744815e-01,5.713645722960756235e-01,1.656179287746266660e-01,2.428702412642729236e-01,4.169818368605393566e-01,5.478716578546036775e-01,8.735401416380308426e-01,7.227824060747182200e-01,9.736528497029579565e-01
1.093113052894123527e-02,8.009724594576609347e-01,5.596786746461757112e-01,1.977849433518139577e-01,5.372127849635401908e-01,5.925014032199800162e-01,3.240311571961951298e-01,8.069470386754823421e-01,9.542546665014941532e-01,5.037930086544507580e-01
5.212682258664369517e-02,5.027615503654565554e-01,3.287761821834017661e-01,9.819029873245206375e-01,6.981931540405751369e-01,7.866172295634897838e-01,9.542319740790294880e-02,1.796625134311191641e-02,3.769998704227882635e-01,5.139078827066766442e-01
5.032410688652022568e-02,9.255094493337643335e-01,3.422447861137013492e-01,5.020131994777581319e-01,6.823805535498412844e-01,4.729469495660141298e-01,4.883008009540268368e-02,3.668411962363103962e-01,7.904807051150283259e-01,5.600402827749784151e-02
6.691993888368541477e-01,4.965527282048505242e-01,4.015149749494373310e-02,5.419798714617569679e-01,6.951556694871534603e-01,9.857326449260361834e-02,9.608333785851945752e-01,3.115686808586660694e-01,2.603564813415851775e-01,8.387839749668934974e-01
9.162143090308543236e-01,9.160778020627908802e-01,9.583639195118395238e-01,1.115649083252612250e-01,6.139058760336836285e-01,8.545892702381189254e-01,6.077140286272884051e-01,5.848915317919437529e-01,8.931928572847461778e-01,1.047152320553688121e-01
